"F.ID","LAKE.ID","SITE.ID","METHOD","FCLASS","START.SEASON","END.SEASON","START.DATE","DURATION","TEMPERATURE","pH","O2.CAT","LIGHT.CAT","REPS","REF.ID.x","COMMENT.x","FLAG","FLAG.COMMENT","TP.FLUX.mg_m2_d.source","TP.FLUX.mg_m2_d.value","LAKE.NAME","PROVINCE","LAT","LONG","ELEVATION","LAKE.AREA","LAKE.MAXDEPTH","WATERBODY.TYPE","TROPHIC.STATE","RES.TIME","LAKEPH.CAT","REF.ID.1","REF.ID.2","REF.ID.3","REF.ID.4","REF.ID.5","REF.ID.6","COMMENT.y","ROCK.DETAIL","ROCK","SITE.DEPTH","LOI","SITE.SED.P","SITE.SED.Fe","SITE.DESC","REF.ID.y","COMMENT"
"F0847","SIM","COOK","OTHER MODEL","Lnet","SUMMER","","06/01/05 00:00:00",NA,NA,NA,"INSITU(HYPOXIC)","",NA,"2013_Nurnberg(b)","Modelled from composite water samples",0,"","TP.VALUE_mg_m2_d",-0.554347826086957,"Lake Simcoe","ON",44.488593,-79.332912,219,722.4,41,"Natural Lake","Mesotrophic",NA,"Moderately Alkaline","2013_Loh","2013_Nurnberg(b)","2015_Gudimov","2013_Dittrich","","","additional: 2013_Loh data.xls (actually has data not present in paper); 2013_Dittrich","undivided sedimentary rocks","metamorphic rocks",7.4,NA,NA,NA,"Cook's Bay","2013_Nurnberg(b)","From 2013_Nurnberg(b)_SI.pdf"
"F0848","SIM","COOK","OTHER MODEL","Lnet","SUMMER","","06/01/06 00:00:00",NA,NA,NA,"INSITU(HYPOXIC)","",NA,"2013_Nurnberg(b)","Modelled from composite water samples",0,"","TP.VALUE_mg_m2_d",0.0326086956521739,"Lake Simcoe","ON",44.488593,-79.332912,219,722.4,41,"Natural Lake","Mesotrophic",NA,"Moderately Alkaline","2013_Loh","2013_Nurnberg(b)","2015_Gudimov","2013_Dittrich","","","additional: 2013_Loh data.xls (actually has data not present in paper); 2013_Dittrich","undivided sedimentary rocks","metamorphic rocks",7.4,NA,NA,NA,"Cook's Bay","2013_Nurnberg(b)","From 2013_Nurnberg(b)_SI.pdf"
"F0849","SIM","COOK","OTHER MODEL","Lnet","SUMMER","","06/01/07 00:00:00",NA,NA,NA,"INSITU(HYPOXIC)","",NA,"2013_Nurnberg(b)","Modelled from composite water samples",0,"","TP.VALUE_mg_m2_d",0.0108695652173913,"Lake Simcoe","ON",44.488593,-79.332912,219,722.4,41,"Natural Lake","Mesotrophic",NA,"Moderately Alkaline","2013_Loh","2013_Nurnberg(b)","2015_Gudimov","2013_Dittrich","","","additional: 2013_Loh data.xls (actually has data not present in paper); 2013_Dittrich","undivided sedimentary rocks","metamorphic rocks",7.4,NA,NA,NA,"Cook's Bay","2013_Nurnberg(b)","From 2013_Nurnberg(b)_SI.pdf"
"F0850","SIM","COOK","OTHER MODEL","Lnet","SUMMER","","06/01/08 00:00:00",NA,NA,NA,"INSITU(HYPOXIC)","",NA,"2013_Nurnberg(b)","Modelled from composite water samples",0,"","TP.VALUE_mg_m2_d",0.869565217391304,"Lake Simcoe","ON",44.488593,-79.332912,219,722.4,41,"Natural Lake","Mesotrophic",NA,"Moderately Alkaline","2013_Loh","2013_Nurnberg(b)","2015_Gudimov","2013_Dittrich","","","additional: 2013_Loh data.xls (actually has data not present in paper); 2013_Dittrich","undivided sedimentary rocks","metamorphic rocks",7.4,NA,NA,NA,"Cook's Bay","2013_Nurnberg(b)","From 2013_Nurnberg(b)_SI.pdf"
"F0851","SIM","COOK","OTHER MODEL","Lnet","SUMMER","","06/01/09 00:00:00",NA,NA,NA,"INSITU(HYPOXIC)","",NA,"2013_Nurnberg(b)","Modelled from composite water samples",0,"","TP.VALUE_mg_m2_d",0.184782608695652,"Lake Simcoe","ON",44.488593,-79.332912,219,722.4,41,"Natural Lake","Mesotrophic",NA,"Moderately Alkaline","2013_Loh","2013_Nurnberg(b)","2015_Gudimov","2013_Dittrich","","","additional: 2013_Loh data.xls (actually has data not present in paper); 2013_Dittrich","undivided sedimentary rocks","metamorphic rocks",7.4,NA,NA,NA,"Cook's Bay","2013_Nurnberg(b)","From 2013_Nurnberg(b)_SI.pdf"
"F0852","SIM","COOK","OTHER MODEL","Lnet","SUMMER","","06/01/10 00:00:00",NA,NA,NA,"INSITU(HYPOXIC)","",NA,"2013_Nurnberg(b)","Modelled from composite water samples",0,"","TP.VALUE_mg_m2_d",-0.391304347826087,"Lake Simcoe","ON",44.488593,-79.332912,219,722.4,41,"Natural Lake","Mesotrophic",NA,"Moderately Alkaline","2013_Loh","2013_Nurnberg(b)","2015_Gudimov","2013_Dittrich","","","additional: 2013_Loh data.xls (actually has data not present in paper); 2013_Dittrich","undivided sedimentary rocks","metamorphic rocks",7.4,NA,NA,NA,"Cook's Bay","2013_Nurnberg(b)","From 2013_Nurnberg(b)_SI.pdf"
"F0853","SIM","COOK","OTHER MODEL","Lnet","SUMMER","","06/01/11 00:00:00",NA,NA,NA,"INSITU(HYPOXIC)","",NA,"2013_Nurnberg(b)","Modelled from composite water samples",0,"","TP.VALUE_mg_m2_d",0.217391304347826,"Lake Simcoe","ON",44.488593,-79.332912,219,722.4,41,"Natural Lake","Mesotrophic",NA,"Moderately Alkaline","2013_Loh","2013_Nurnberg(b)","2015_Gudimov","2013_Dittrich","","","additional: 2013_Loh data.xls (actually has data not present in paper); 2013_Dittrich","undivided sedimentary rocks","metamorphic rocks",7.4,NA,NA,NA,"Cook's Bay","2013_Nurnberg(b)","From 2013_Nurnberg(b)_SI.pdf"
"F0854","SIM","COOK","OTHER MODEL","Lgross","SUMMER","","06/01/80 00:00:00",NA,NA,NA,"INSITU(HYPOXIC)","",NA,"2013_Nurnberg(b)","Release rate x hypoxic factor",0,"","TP.VALUE_mg_m2_d",0.434782608695652,"Lake Simcoe","ON",44.488593,-79.332912,219,722.4,41,"Natural Lake","Mesotrophic",NA,"Moderately Alkaline","2013_Loh","2013_Nurnberg(b)","2015_Gudimov","2013_Dittrich","","","additional: 2013_Loh data.xls (actually has data not present in paper); 2013_Dittrich","undivided sedimentary rocks","metamorphic rocks",7.4,NA,NA,NA,"Cook's Bay","2013_Nurnberg(b)","From 2013_Nurnberg(b)_SI.pdf"
"F0855","SIM","COOK","OTHER MODEL","Lgross","SUMMER","","06/01/81 00:00:00",NA,NA,NA,"INSITU(HYPOXIC)","",NA,"2013_Nurnberg(b)","Release rate x hypoxic factor",0,"","TP.VALUE_mg_m2_d",0,"Lake Simcoe","ON",44.488593,-79.332912,219,722.4,41,"Natural Lake","Mesotrophic",NA,"Moderately Alkaline","2013_Loh","2013_Nurnberg(b)","2015_Gudimov","2013_Dittrich","","","additional: 2013_Loh data.xls (actually has data not present in paper); 2013_Dittrich","undivided sedimentary rocks","metamorphic rocks",7.4,NA,NA,NA,"Cook's Bay","2013_Nurnberg(b)","From 2013_Nurnberg(b)_SI.pdf"
"F0856","SIM","COOK","OTHER MODEL","Lgross","SUMMER","","06/01/82 00:00:00",NA,NA,NA,"INSITU(HYPOXIC)","",NA,"2013_Nurnberg(b)","Release rate x hypoxic factor",0,"","TP.VALUE_mg_m2_d",0,"Lake Simcoe","ON",44.488593,-79.332912,219,722.4,41,"Natural Lake","Mesotrophic",NA,"Moderately Alkaline","2013_Loh","2013_Nurnberg(b)","2015_Gudimov","2013_Dittrich","","","additional: 2013_Loh data.xls (actually has data not present in paper); 2013_Dittrich","undivided sedimentary rocks","metamorphic rocks",7.4,NA,NA,NA,"Cook's Bay","2013_Nurnberg(b)","From 2013_Nurnberg(b)_SI.pdf"
"F0857","SIM","COOK","OTHER MODEL","Lgross","SUMMER","","06/01/83 00:00:00",NA,NA,NA,"INSITU(HYPOXIC)","",NA,"2013_Nurnberg(b)","Release rate x hypoxic factor",0,"","TP.VALUE_mg_m2_d",0.206521739130435,"Lake Simcoe","ON",44.488593,-79.332912,219,722.4,41,"Natural Lake","Mesotrophic",NA,"Moderately Alkaline","2013_Loh","2013_Nurnberg(b)","2015_Gudimov","2013_Dittrich","","","additional: 2013_Loh data.xls (actually has data not present in paper); 2013_Dittrich","undivided sedimentary rocks","metamorphic rocks",7.4,NA,NA,NA,"Cook's Bay","2013_Nurnberg(b)","From 2013_Nurnberg(b)_SI.pdf"
"F0858","SIM","COOK","OTHER MODEL","Lgross","SUMMER","","06/01/84 00:00:00",NA,NA,NA,"INSITU(HYPOXIC)","",NA,"2013_Nurnberg(b)","Release rate x hypoxic factor",0,"","TP.VALUE_mg_m2_d",0,"Lake Simcoe","ON",44.488593,-79.332912,219,722.4,41,"Natural Lake","Mesotrophic",NA,"Moderately Alkaline","2013_Loh","2013_Nurnberg(b)","2015_Gudimov","2013_Dittrich","","","additional: 2013_Loh data.xls (actually has data not present in paper); 2013_Dittrich","undivided sedimentary rocks","metamorphic rocks",7.4,NA,NA,NA,"Cook's Bay","2013_Nurnberg(b)","From 2013_Nurnberg(b)_SI.pdf"
"F0859","SIM","COOK","OTHER MODEL","Lgross","SUMMER","","06/01/85 00:00:00",NA,NA,NA,"INSITU(HYPOXIC)","",NA,"2013_Nurnberg(b)","Release rate x hypoxic factor",0,"","TP.VALUE_mg_m2_d",0.532608695652174,"Lake Simcoe","ON",44.488593,-79.332912,219,722.4,41,"Natural Lake","Mesotrophic",NA,"Moderately Alkaline","2013_Loh","2013_Nurnberg(b)","2015_Gudimov","2013_Dittrich","","","additional: 2013_Loh data.xls (actually has data not present in paper); 2013_Dittrich","undivided sedimentary rocks","metamorphic rocks",7.4,NA,NA,NA,"Cook's Bay","2013_Nurnberg(b)","From 2013_Nurnberg(b)_SI.pdf"
"F0860","SIM","COOK","OTHER MODEL","Lgross","SUMMER","","06/01/86 00:00:00",NA,NA,NA,"INSITU(HYPOXIC)","",NA,"2013_Nurnberg(b)","Release rate x hypoxic factor",0,"","TP.VALUE_mg_m2_d",0,"Lake Simcoe","ON",44.488593,-79.332912,219,722.4,41,"Natural Lake","Mesotrophic",NA,"Moderately Alkaline","2013_Loh","2013_Nurnberg(b)","2015_Gudimov","2013_Dittrich","","","additional: 2013_Loh data.xls (actually has data not present in paper); 2013_Dittrich","undivided sedimentary rocks","metamorphic rocks",7.4,NA,NA,NA,"Cook's Bay","2013_Nurnberg(b)","From 2013_Nurnberg(b)_SI.pdf"
"F0861","SIM","COOK","OTHER MODEL","Lgross","SUMMER","","06/01/87 00:00:00",NA,NA,NA,"INSITU(HYPOXIC)","",NA,"2013_Nurnberg(b)","Release rate x hypoxic factor",0,"","TP.VALUE_mg_m2_d",0.41304347826087,"Lake Simcoe","ON",44.488593,-79.332912,219,722.4,41,"Natural Lake","Mesotrophic",NA,"Moderately Alkaline","2013_Loh","2013_Nurnberg(b)","2015_Gudimov","2013_Dittrich","","","additional: 2013_Loh data.xls (actually has data not present in paper); 2013_Dittrich","undivided sedimentary rocks","metamorphic rocks",7.4,NA,NA,NA,"Cook's Bay","2013_Nurnberg(b)","From 2013_Nurnberg(b)_SI.pdf"
"F0862","SIM","COOK","OTHER MODEL","Lgross","SUMMER","","06/01/88 00:00:00",NA,NA,NA,"INSITU(HYPOXIC)","",NA,"2013_Nurnberg(b)","Release rate x hypoxic factor",0,"","TP.VALUE_mg_m2_d",0.130434782608696,"Lake Simcoe","ON",44.488593,-79.332912,219,722.4,41,"Natural Lake","Mesotrophic",NA,"Moderately Alkaline","2013_Loh","2013_Nurnberg(b)","2015_Gudimov","2013_Dittrich","","","additional: 2013_Loh data.xls (actually has data not present in paper); 2013_Dittrich","undivided sedimentary rocks","metamorphic rocks",7.4,NA,NA,NA,"Cook's Bay","2013_Nurnberg(b)","From 2013_Nurnberg(b)_SI.pdf"
"F0863","SIM","COOK","OTHER MODEL","Lgross","SUMMER","","06/01/89 00:00:00",NA,NA,NA,"INSITU(HYPOXIC)","",NA,"2013_Nurnberg(b)","Release rate x hypoxic factor",0,"","TP.VALUE_mg_m2_d",0,"Lake Simcoe","ON",44.488593,-79.332912,219,722.4,41,"Natural Lake","Mesotrophic",NA,"Moderately Alkaline","2013_Loh","2013_Nurnberg(b)","2015_Gudimov","2013_Dittrich","","","additional: 2013_Loh data.xls (actually has data not present in paper); 2013_Dittrich","undivided sedimentary rocks","metamorphic rocks",7.4,NA,NA,NA,"Cook's Bay","2013_Nurnberg(b)","From 2013_Nurnberg(b)_SI.pdf"
"F0864","SIM","COOK","OTHER MODEL","Lgross","SUMMER","","06/01/90 00:00:00",NA,NA,NA,"INSITU(HYPOXIC)","",NA,"2013_Nurnberg(b)","Release rate x hypoxic factor",0,"","TP.VALUE_mg_m2_d",0.684782608695652,"Lake Simcoe","ON",44.488593,-79.332912,219,722.4,41,"Natural Lake","Mesotrophic",NA,"Moderately Alkaline","2013_Loh","2013_Nurnberg(b)","2015_Gudimov","2013_Dittrich","","","additional: 2013_Loh data.xls (actually has data not present in paper); 2013_Dittrich","undivided sedimentary rocks","metamorphic rocks",7.4,NA,NA,NA,"Cook's Bay","2013_Nurnberg(b)","From 2013_Nurnberg(b)_SI.pdf"
"F0865","SIM","COOK","OTHER MODEL","Lgross","SUMMER","","06/01/91 00:00:00",NA,NA,NA,"INSITU(HYPOXIC)","",NA,"2013_Nurnberg(b)","Release rate x hypoxic factor",0,"","TP.VALUE_mg_m2_d",0,"Lake Simcoe","ON",44.488593,-79.332912,219,722.4,41,"Natural Lake","Mesotrophic",NA,"Moderately Alkaline","2013_Loh","2013_Nurnberg(b)","2015_Gudimov","2013_Dittrich","","","additional: 2013_Loh data.xls (actually has data not present in paper); 2013_Dittrich","undivided sedimentary rocks","metamorphic rocks",7.4,NA,NA,NA,"Cook's Bay","2013_Nurnberg(b)","From 2013_Nurnberg(b)_SI.pdf"
"F0866","SIM","COOK","OTHER MODEL","Lgross","SUMMER","","06/01/92 00:00:00",NA,NA,NA,"INSITU(HYPOXIC)","",NA,"2013_Nurnberg(b)","Release rate x hypoxic factor",0,"","TP.VALUE_mg_m2_d",0.228260869565217,"Lake Simcoe","ON",44.488593,-79.332912,219,722.4,41,"Natural Lake","Mesotrophic",NA,"Moderately Alkaline","2013_Loh","2013_Nurnberg(b)","2015_Gudimov","2013_Dittrich","","","additional: 2013_Loh data.xls (actually has data not present in paper); 2013_Dittrich","undivided sedimentary rocks","metamorphic rocks",7.4,NA,NA,NA,"Cook's Bay","2013_Nurnberg(b)","From 2013_Nurnberg(b)_SI.pdf"
"F0867","SIM","COOK","OTHER MODEL","Lgross","SUMMER","","06/01/93 00:00:00",NA,NA,NA,"INSITU(HYPOXIC)","",NA,"2013_Nurnberg(b)","Release rate x hypoxic factor",0,"","TP.VALUE_mg_m2_d",0.521739130434783,"Lake Simcoe","ON",44.488593,-79.332912,219,722.4,41,"Natural Lake","Mesotrophic",NA,"Moderately Alkaline","2013_Loh","2013_Nurnberg(b)","2015_Gudimov","2013_Dittrich","","","additional: 2013_Loh data.xls (actually has data not present in paper); 2013_Dittrich","undivided sedimentary rocks","metamorphic rocks",7.4,NA,NA,NA,"Cook's Bay","2013_Nurnberg(b)","From 2013_Nurnberg(b)_SI.pdf"
"F0868","SIM","COOK","OTHER MODEL","Lgross","SUMMER","","06/01/94 00:00:00",NA,NA,NA,"INSITU(HYPOXIC)","",NA,"2013_Nurnberg(b)","Release rate x hypoxic factor",0,"","TP.VALUE_mg_m2_d",0.434782608695652,"Lake Simcoe","ON",44.488593,-79.332912,219,722.4,41,"Natural Lake","Mesotrophic",NA,"Moderately Alkaline","2013_Loh","2013_Nurnberg(b)","2015_Gudimov","2013_Dittrich","","","additional: 2013_Loh data.xls (actually has data not present in paper); 2013_Dittrich","undivided sedimentary rocks","metamorphic rocks",7.4,NA,NA,NA,"Cook's Bay","2013_Nurnberg(b)","From 2013_Nurnberg(b)_SI.pdf"
"F0869","SIM","COOK","OTHER MODEL","Lgross","SUMMER","","06/01/95 00:00:00",NA,NA,NA,"INSITU(HYPOXIC)","",NA,"2013_Nurnberg(b)","Release rate x hypoxic factor",0,"","TP.VALUE_mg_m2_d",0.597826086956522,"Lake Simcoe","ON",44.488593,-79.332912,219,722.4,41,"Natural Lake","Mesotrophic",NA,"Moderately Alkaline","2013_Loh","2013_Nurnberg(b)","2015_Gudimov","2013_Dittrich","","","additional: 2013_Loh data.xls (actually has data not present in paper); 2013_Dittrich","undivided sedimentary rocks","metamorphic rocks",7.4,NA,NA,NA,"Cook's Bay","2013_Nurnberg(b)","From 2013_Nurnberg(b)_SI.pdf"
"F0870","SIM","COOK","OTHER MODEL","Lgross","SUMMER","","06/01/96 00:00:00",NA,NA,NA,"INSITU(HYPOXIC)","",NA,"2013_Nurnberg(b)","Release rate x hypoxic factor",0,"","TP.VALUE_mg_m2_d",0.293478260869565,"Lake Simcoe","ON",44.488593,-79.332912,219,722.4,41,"Natural Lake","Mesotrophic",NA,"Moderately Alkaline","2013_Loh","2013_Nurnberg(b)","2015_Gudimov","2013_Dittrich","","","additional: 2013_Loh data.xls (actually has data not present in paper); 2013_Dittrich","undivided sedimentary rocks","metamorphic rocks",7.4,NA,NA,NA,"Cook's Bay","2013_Nurnberg(b)","From 2013_Nurnberg(b)_SI.pdf"
"F0871","SIM","COOK","OTHER MODEL","Lgross","SUMMER","","06/01/97 00:00:00",NA,NA,NA,"INSITU(HYPOXIC)","",NA,"2013_Nurnberg(b)","Release rate x hypoxic factor",0,"","TP.VALUE_mg_m2_d",0,"Lake Simcoe","ON",44.488593,-79.332912,219,722.4,41,"Natural Lake","Mesotrophic",NA,"Moderately Alkaline","2013_Loh","2013_Nurnberg(b)","2015_Gudimov","2013_Dittrich","","","additional: 2013_Loh data.xls (actually has data not present in paper); 2013_Dittrich","undivided sedimentary rocks","metamorphic rocks",7.4,NA,NA,NA,"Cook's Bay","2013_Nurnberg(b)","From 2013_Nurnberg(b)_SI.pdf"
"F0872","SIM","COOK","OTHER MODEL","Lgross","SUMMER","","06/01/98 00:00:00",NA,NA,NA,"INSITU(HYPOXIC)","",NA,"2013_Nurnberg(b)","Release rate x hypoxic factor",0,"","TP.VALUE_mg_m2_d",0.108695652173913,"Lake Simcoe","ON",44.488593,-79.332912,219,722.4,41,"Natural Lake","Mesotrophic",NA,"Moderately Alkaline","2013_Loh","2013_Nurnberg(b)","2015_Gudimov","2013_Dittrich","","","additional: 2013_Loh data.xls (actually has data not present in paper); 2013_Dittrich","undivided sedimentary rocks","metamorphic rocks",7.4,NA,NA,NA,"Cook's Bay","2013_Nurnberg(b)","From 2013_Nurnberg(b)_SI.pdf"
"F0873","SIM","COOK","OTHER MODEL","Lgross","SUMMER","","06/01/99 00:00:00",NA,NA,NA,"INSITU(HYPOXIC)","",NA,"2013_Nurnberg(b)","Release rate x hypoxic factor",0,"","TP.VALUE_mg_m2_d",0,"Lake Simcoe","ON",44.488593,-79.332912,219,722.4,41,"Natural Lake","Mesotrophic",NA,"Moderately Alkaline","2013_Loh","2013_Nurnberg(b)","2015_Gudimov","2013_Dittrich","","","additional: 2013_Loh data.xls (actually has data not present in paper); 2013_Dittrich","undivided sedimentary rocks","metamorphic rocks",7.4,NA,NA,NA,"Cook's Bay","2013_Nurnberg(b)","From 2013_Nurnberg(b)_SI.pdf"
"F0874","SIM","COOK","OTHER MODEL","Lgross","SUMMER","","06/01/00 00:00:00",NA,NA,NA,"INSITU(HYPOXIC)","",NA,"2013_Nurnberg(b)","Release rate x hypoxic factor",0,"","TP.VALUE_mg_m2_d",0.16304347826087,"Lake Simcoe","ON",44.488593,-79.332912,219,722.4,41,"Natural Lake","Mesotrophic",NA,"Moderately Alkaline","2013_Loh","2013_Nurnberg(b)","2015_Gudimov","2013_Dittrich","","","additional: 2013_Loh data.xls (actually has data not present in paper); 2013_Dittrich","undivided sedimentary rocks","metamorphic rocks",7.4,NA,NA,NA,"Cook's Bay","2013_Nurnberg(b)","From 2013_Nurnberg(b)_SI.pdf"
"F0875","SIM","COOK","OTHER MODEL","Lgross","SUMMER","","06/01/01 00:00:00",NA,NA,NA,"INSITU(HYPOXIC)","",NA,"2013_Nurnberg(b)","Release rate x hypoxic factor",0,"","TP.VALUE_mg_m2_d",0,"Lake Simcoe","ON",44.488593,-79.332912,219,722.4,41,"Natural Lake","Mesotrophic",NA,"Moderately Alkaline","2013_Loh","2013_Nurnberg(b)","2015_Gudimov","2013_Dittrich","","","additional: 2013_Loh data.xls (actually has data not present in paper); 2013_Dittrich","undivided sedimentary rocks","metamorphic rocks",7.4,NA,NA,NA,"Cook's Bay","2013_Nurnberg(b)","From 2013_Nurnberg(b)_SI.pdf"
"F0876","SIM","COOK","OTHER MODEL","Lgross","SUMMER","","06/01/02 00:00:00",NA,NA,NA,"INSITU(HYPOXIC)","",NA,"2013_Nurnberg(b)","Release rate x hypoxic factor",0,"","TP.VALUE_mg_m2_d",0.0108695652173913,"Lake Simcoe","ON",44.488593,-79.332912,219,722.4,41,"Natural Lake","Mesotrophic",NA,"Moderately Alkaline","2013_Loh","2013_Nurnberg(b)","2015_Gudimov","2013_Dittrich","","","additional: 2013_Loh data.xls (actually has data not present in paper); 2013_Dittrich","undivided sedimentary rocks","metamorphic rocks",7.4,NA,NA,NA,"Cook's Bay","2013_Nurnberg(b)","From 2013_Nurnberg(b)_SI.pdf"
"F0877","SIM","COOK","OTHER MODEL","Lgross","SUMMER","","06/01/03 00:00:00",NA,NA,NA,"INSITU(HYPOXIC)","",NA,"2013_Nurnberg(b)","Release rate x hypoxic factor",0,"","TP.VALUE_mg_m2_d",0.0760869565217391,"Lake Simcoe","ON",44.488593,-79.332912,219,722.4,41,"Natural Lake","Mesotrophic",NA,"Moderately Alkaline","2013_Loh","2013_Nurnberg(b)","2015_Gudimov","2013_Dittrich","","","additional: 2013_Loh data.xls (actually has data not present in paper); 2013_Dittrich","undivided sedimentary rocks","metamorphic rocks",7.4,NA,NA,NA,"Cook's Bay","2013_Nurnberg(b)","From 2013_Nurnberg(b)_SI.pdf"
"F0878","SIM","COOK","OTHER MODEL","Lgross","SUMMER","","06/01/04 00:00:00",NA,NA,NA,"INSITU(HYPOXIC)","",NA,"2013_Nurnberg(b)","Release rate x hypoxic factor",0,"","TP.VALUE_mg_m2_d",0.0108695652173913,"Lake Simcoe","ON",44.488593,-79.332912,219,722.4,41,"Natural Lake","Mesotrophic",NA,"Moderately Alkaline","2013_Loh","2013_Nurnberg(b)","2015_Gudimov","2013_Dittrich","","","additional: 2013_Loh data.xls (actually has data not present in paper); 2013_Dittrich","undivided sedimentary rocks","metamorphic rocks",7.4,NA,NA,NA,"Cook's Bay","2013_Nurnberg(b)","From 2013_Nurnberg(b)_SI.pdf"
"F0879","SIM","COOK","OTHER MODEL","Lgross","SUMMER","","06/01/05 00:00:00",NA,NA,NA,"INSITU(HYPOXIC)","",NA,"2013_Nurnberg(b)","Release rate x hypoxic factor",0,"","TP.VALUE_mg_m2_d",0,"Lake Simcoe","ON",44.488593,-79.332912,219,722.4,41,"Natural Lake","Mesotrophic",NA,"Moderately Alkaline","2013_Loh","2013_Nurnberg(b)","2015_Gudimov","2013_Dittrich","","","additional: 2013_Loh data.xls (actually has data not present in paper); 2013_Dittrich","undivided sedimentary rocks","metamorphic rocks",7.4,NA,NA,NA,"Cook's Bay","2013_Nurnberg(b)","From 2013_Nurnberg(b)_SI.pdf"
"F0880","SIM","COOK","OTHER MODEL","Lgross","SUMMER","","06/01/06 00:00:00",NA,NA,NA,"INSITU(HYPOXIC)","",NA,"2013_Nurnberg(b)","Release rate x hypoxic factor",0,"","TP.VALUE_mg_m2_d",0,"Lake Simcoe","ON",44.488593,-79.332912,219,722.4,41,"Natural Lake","Mesotrophic",NA,"Moderately Alkaline","2013_Loh","2013_Nurnberg(b)","2015_Gudimov","2013_Dittrich","","","additional: 2013_Loh data.xls (actually has data not present in paper); 2013_Dittrich","undivided sedimentary rocks","metamorphic rocks",7.4,NA,NA,NA,"Cook's Bay","2013_Nurnberg(b)","From 2013_Nurnberg(b)_SI.pdf"
"F0881","SIM","COOK","OTHER MODEL","Lgross","SUMMER","","06/01/07 00:00:00",NA,NA,NA,"INSITU(HYPOXIC)","",NA,"2013_Nurnberg(b)","Release rate x hypoxic factor",0,"","TP.VALUE_mg_m2_d",0.0217391304347826,"Lake Simcoe","ON",44.488593,-79.332912,219,722.4,41,"Natural Lake","Mesotrophic",NA,"Moderately Alkaline","2013_Loh","2013_Nurnberg(b)","2015_Gudimov","2013_Dittrich","","","additional: 2013_Loh data.xls (actually has data not present in paper); 2013_Dittrich","undivided sedimentary rocks","metamorphic rocks",7.4,NA,NA,NA,"Cook's Bay","2013_Nurnberg(b)","From 2013_Nurnberg(b)_SI.pdf"
"F0882","SIM","COOK","OTHER MODEL","Lgross","SUMMER","","06/01/08 00:00:00",NA,NA,NA,"INSITU(HYPOXIC)","",NA,"2013_Nurnberg(b)","Release rate x hypoxic factor",0,"","TP.VALUE_mg_m2_d",0.652173913043478,"Lake Simcoe","ON",44.488593,-79.332912,219,722.4,41,"Natural Lake","Mesotrophic",NA,"Moderately Alkaline","2013_Loh","2013_Nurnberg(b)","2015_Gudimov","2013_Dittrich","","","additional: 2013_Loh data.xls (actually has data not present in paper); 2013_Dittrich","undivided sedimentary rocks","metamorphic rocks",7.4,NA,NA,NA,"Cook's Bay","2013_Nurnberg(b)","From 2013_Nurnberg(b)_SI.pdf"
"F0883","SIM","COOK","OTHER MODEL","Lgross","SUMMER","","06/01/09 00:00:00",NA,NA,NA,"INSITU(HYPOXIC)","",NA,"2013_Nurnberg(b)","Release rate x hypoxic factor",0,"","TP.VALUE_mg_m2_d",0.239130434782609,"Lake Simcoe","ON",44.488593,-79.332912,219,722.4,41,"Natural Lake","Mesotrophic",NA,"Moderately Alkaline","2013_Loh","2013_Nurnberg(b)","2015_Gudimov","2013_Dittrich","","","additional: 2013_Loh data.xls (actually has data not present in paper); 2013_Dittrich","undivided sedimentary rocks","metamorphic rocks",7.4,NA,NA,NA,"Cook's Bay","2013_Nurnberg(b)","From 2013_Nurnberg(b)_SI.pdf"
"F0884","SIM","COOK","OTHER MODEL","Lgross","SUMMER","","06/01/10 00:00:00",NA,NA,NA,"INSITU(HYPOXIC)","",NA,"2013_Nurnberg(b)","Release rate x hypoxic factor",0,"","TP.VALUE_mg_m2_d",0,"Lake Simcoe","ON",44.488593,-79.332912,219,722.4,41,"Natural Lake","Mesotrophic",NA,"Moderately Alkaline","2013_Loh","2013_Nurnberg(b)","2015_Gudimov","2013_Dittrich","","","additional: 2013_Loh data.xls (actually has data not present in paper); 2013_Dittrich","undivided sedimentary rocks","metamorphic rocks",7.4,NA,NA,NA,"Cook's Bay","2013_Nurnberg(b)","From 2013_Nurnberg(b)_SI.pdf"
